year,customer_id,gender,age,no_of_days_subscribed,multi_screen,mail_subscribed,weekly_mins_watched,minimum_daily_mins,maximum_daily_mins,weekly_max_night_mins,videos_watched,maximum_days,customer_support_calls,churn,multi_screen_score,email_marketing_score,subscription_tenure,engagement_score,consistency_score,night_owl_score,churn_risk_score
2020,691292,Male,41,146,no,yes,231.0,8.2,26.18,107,4,3,3,0,1,2,0.6008230452674898,0.4389965792474344,0.3132161955691367,0.46320346320346323,0.6105345096004152
2020,691528,Male,51,60,yes,yes,398.85,14.0,45.2,82,12,4,0,1,2,2,0.24691358024691357,0.757981755986317,0.3097345132743362,0.2055910743387238,0.16521795537104308
2020,691950,Female,35,88,no,no,327.3,8.0,37.09,99,1,3,1,0,1,1,0.36213991769547327,0.6220068415051311,0.21569156106767318,0.30247479376718606,0.333895519806262
2020,692246,Female,57,100,no,no,282.75,15.2,32.05,88,5,5,2,0,1,1,0.411522633744856,0.5373432155074116,0.47425897035881437,0.3112290008841733,0.46754454246670135
2020,692646,Male,35,111,no,no,344.1,10.4,39.0,95,6,3,4,0,1,1,0.4567901234567901,0.6539338654503991,0.2666666666666666,0.27608253414705025,0.5396557688981145
2020,692782,Male,38,79,no,no,333.45,8.9,37.79,82,4,3,3,0,1,1,0.32510288065843623,0.6336944127708095,0.235512040222281,0.24591393012445645,0.4776206538661132
2020,692976,Female,46,111,no,no,165.6,7.7,18.77,105,6,3,2,0,1,1,0.4567901234567901,0.31470923603192696,0.41022908897176347,0.6340579710144928,0.6195294931672721
2020,693251,Male,52,85,no,no,248.7,10.9,28.19,116,3,3,5,1,1,1,0.3497942386831276,0.4726339794754845,0.38666193685704153,0.46642541214314437,0.7392752119010553
2020,693256,Male,30,111,no,no,321.45,12.0,36.43,98,2,4,1,0,1,1,0.4567901234567901,0.6108893956670467,0.3293988471040351,0.30486856431793435,0.34148503719079754
2020,693362,Male,42,137,no,no,365.1,12.2,41.38,104,5,4,0,0,1,1,0.5637860082304527,0.693842645381984,0.2948284195263412,0.28485346480416324,0.2090036325895174
2020,693846,Male,40,137,no,no,211.65,8.0,23.99,75,7,3,2,0,1,1,0.5637860082304527,0.40222348916761685,0.33347228011671537,0.3543586109142452,0.5597863691402872
2020,695828,Male,34,166,no,no,272.1,11.6,30.84,94,6,4,1,0,1,1,0.6831275720164609,0.5171037628278221,0.3761348897535667,0.3454612274898934,0.4055094274347
2020,695860,Male,26,70,no,no,89.25,11.1,10.12,86,6,3,0,0,1,1,0.2880658436213992,0.16961231470923602,1.0968379446640317,0.9635854341736695,0.5668785677218475
2020,695870,Female,36,108,no,yes,243.15,9.6,27.56,76,3,3,4,1,1,2,0.4444444444444444,0.46208665906499424,0.34833091436865016,0.31256426074439647,0.6706235945338178
2020,696503,Female,48,87,no,no,346.95,13.0,39.32,136,6,4,1,0,1,1,0.35802469135802467,0.6593500570125427,0.33062054933875895,0.391987318057357,0.30840252551461694
2020,696895,Female,39,93,no,yes,207.15,6.8,23.48,115,3,2,2,0,1,2,0.38271604938271603,0.3936716077537058,0.28960817717206133,0.5551532705768767,0.5656244594360837
2020,697976,Male,29,77,no,no,345.0,11.3,39.1,136,3,4,2,0,1,1,0.3168724279835391,0.6556442417331813,0.289002557544757,0.39420289855072466,0.3867842933748487
2020,698329,Female,31,23,no,no,285.3,15.0,32.33,73,4,5,6,0,1,1,0.09465020576131687,0.5421892816419612,0.4639653572533251,0.25587101296880477,0.7676440062272963
2020,698421,Male,44,86,no,no,192.45,12.2,21.81,152,5,4,7,1,1,1,0.35390946502057613,0.3657354618015963,0.5593764328289775,0.7898155365029879,0.9639551980626192
2020,699288,Male,50,96,no,no,255.75,12.2,28.99,117,6,4,1,0,1,1,0.3950617283950617,0.4860319270239452,0.4208347706105554,0.4574780058651026,0.4267211555094275
2020,699428,Male,21,96,no,no,270.9,10.3,30.7,125,4,3,1,1,1,1,0.3950617283950617,0.5148232611174457,0.3355048859934854,0.46142488002953125,0.40706625151357917
2020,699500,Female,48,77,no,yes,203.85,11.5,23.1,74,3,4,4,1,1,2,0.3168724279835391,0.387400228050171,0.49783549783549785,0.36301201864115773,0.7216095831171079
2020,699741,Female,22,140,no,no,180.45,7.7,20.45,74,3,3,4,1,1,1,0.5761316872427984,0.34293044469783346,0.37652811735941316,0.41008589637018567,0.7519676526552501
2020,700144,Male,48,136,yes,no,299.4,11.0,33.93,84,4,3,3,1,2,1,0.5596707818930041,0.5689851767388825,0.32419687592101387,0.280561122244489,0.5217955371043073
2020,700192,Male,31,99,no,no,218.4,11.4,24.75,86,7,4,1,0,1,1,0.4074074074074074,0.41505131128848344,0.4606060606060606,0.39377289377289376,0.4751773049645391
2020,700440,Male,39,174,no,no,209.1,10.0,23.7,107,5,3,2,0,1,1,0.7160493827160493,0.3973774230330672,0.42194092827004226,0.5117168818747011,0.5630946203079052
2020,700734,Female,58,90,no,yes,225.15,5.8,25.52,97,4,2,1,0,1,2,0.37037037037037035,0.42787913340935,0.2272727272727273,0.43082389518099046,0.4664201695208442
2020,701063,Female,73,6,no,no,275.4,10.2,31.21,79,2,3,1,0,1,1,0.024691358024691357,0.5233751425313569,0.32681832745914763,0.28685548293391433,0.4012281612177825
2020,701515,Male,41,75,no,yes,245.4,13.1,27.81,115,3,4,3,0,1,2,0.30864197530864196,0.4663625997719498,0.47105357784969437,0.46862265688671556,0.5918526206538661
2020,702466,Female,21,50,no,no,235.65,6.1,26.71,111,2,2,1,0,1,1,0.205761316872428,0.4478335233751425,0.22837888431299147,0.4710375556970083,0.45279795883065227
2020,702597,Male,30,161,no,yes,360.6,16.1,40.87,112,6,5,0,0,1,2,0.6625514403292181,0.685290763968073,0.3939319794470272,0.3105934553521908,0.21484172288531397
2020,702879,Female,49,123,no,yes,328.05,15.0,37.18,116,1,5,0,0,1,2,0.5061728395061729,0.6234321550741163,0.40344271113501884,0.35360463344002435,0.25707057602490924
2020,703082,Male,28,166,no,no,260.85,15.3,29.56,113,5,5,0,0,1,1,0.6831275720164609,0.4957240592930445,0.5175913396481733,0.4331991566034119,0.34425272444213806
2020,703357,Female,39,93,no,no,147.6,14.2,16.73,114,4,4,1,0,1,1,0.38271604938271603,0.28050171037628274,0.848774656306037,0.7723577235772358,0.5670299256184053
2020,703487,Male,42,139,no,no,247.5,12.6,28.05,128,8,4,1,0,1,1,0.5720164609053497,0.4703534777651083,0.44919786096256686,0.5171717171717172,0.4374243210517212
2020,703848,Male,35,48,no,yes,317.55,12.2,35.99,80,1,4,1,0,1,2,0.19753086419753085,0.6034777651083238,0.3389830508474576,0.2519288301054952,0.34654471544715454
2020,704056,Female,38,95,no,yes,370.5,10.5,41.99,90,4,3,3,0,1,2,0.39094650205761317,0.7041049030786772,0.2500595379852346,0.242914979757085,0.4295537104307214
2020,704462,Female,36,91,no,no,326.85,10.6,37.04,110,2,3,1,0,1,1,0.37448559670781895,0.62115165336374,0.28617710583153355,0.33654581612360407,0.3344793288358416
2020,704932,Male,42,24,no,yes,247.35,6.7,28.03,55,9,2,1,0,1,2,0.09876543209876543,0.47006841505131125,0.23902961113093113,0.2223569840307257,0.43761892406158115
2020,705134,Female,42,243,no,no,143.25,6.6,16.24,118,6,2,2,0,1,1,1.0,0.2722348916761687,0.4064039408866995,0.8237347294938918,0.6485253416363952
2020,705911,Female,46,113,no,no,323.85,4.9,36.7,123,5,2,3,0,1,1,0.46502057613168724,0.6154503990877993,0.13351498637602177,0.3798054654932839,0.49007524649714584
2020,706662,Female,41,148,no,no,277.8,9.5,31.48,104,13,3,1,0,1,1,0.6090534979423868,0.5279361459521095,0.30177890724269374,0.3743700503959683,0.39811451306002427
2020,707492,Male,34,77,no,no,377.7,9.8,42.81,109,7,3,2,1,1,1,0.3168724279835391,0.717787913340935,0.22891847699135703,0.2885888271114641,0.3443608372253936
2020,707629,Male,42,85,no,no,302.1,12.0,34.24,106,3,4,1,0,1,1,0.3497942386831276,0.5741163055872291,0.35046728971962615,0.3508771929824561,0.3665888254627228
2020,709367,Female,45,108,no,no,281.1,12.6,31.86,107,8,4,1,0,1,1,0.4444444444444444,0.5342075256556442,0.3954802259887006,0.3806474564212024,0.39383324684310683
2020,709479,Male,19,1,no,no,217.2,13.8,24.62,79,3,4,1,0,1,1,0.00411522633744856,0.41277080957810713,0.5605199025182779,0.36372007366482506,0.4767341290434183
2020,709886,Female,34,45,no,no,169.2,9.0,19.18,106,3,3,2,0,1,1,0.18518518518518517,0.3215507411630558,0.4692387904066736,0.6264775413711584,0.6148590209306349
2020,710132,Male,40,35,no,no,391.2,5.8,44.34,123,2,2,1,0,1,1,0.1440329218106996,0.7434435575826681,0.13080739738385194,0.31441717791411045,0.2509946376059506
2020,710290,Female,29,127,no,no,220.05,13.7,24.94,110,3,4,1,0,1,1,0.522633744855967,0.4181870011402508,0.549318364073777,0.4998863894569416,0.47303667185608034
2020,710413,Male,41,92,no,no,137.55,9.2,15.59,86,4,3,2,0,1,1,0.3786008230452675,0.2614025085518814,0.5901218729955099,0.6252271901126862,0.6559202560110708
2020,710626,Male,57,120,no,yes,319.05,9.7,36.16,119,13,3,2,0,1,2,0.49382716049382713,0.6063283922462942,0.2682522123893806,0.3729822911769315,0.4204506140806089
2020,711041,Male,59,73,no,no,141.15,9.8,16.0,77,4,3,0,0,1,1,0.3004115226337449,0.26824401368301026,0.6125,0.5455189514700672,0.499545926310327
2020,711328,Female,37,117,no,no,224.85,13.3,25.48,92,13,4,2,0,1,1,0.48148148148148145,0.4273090079817559,0.521978021978022,0.40916166333110965,0.5426613042726174
2020,711697,Male,43,78,no,no,285.45,11.7,32.35,109,5,4,2,0,1,1,0.32098765432098764,0.5424743443557583,0.3616692426584235,0.38185321422315643,0.4640416882892234
2020,711800,Male,30,159,no,no,131.55,10.5,14.91,93,10,3,1,0,1,1,0.654320987654321,0.25,0.704225352112676,0.7069555302166476,0.587852447673413
2020,712303,Female,33,95,no,no,211.65,5.9,23.99,127,6,2,3,0,1,1,0.39094650205761317,0.40222348916761685,0.2459358065860776,0.6000472478147886,0.6356382978723405
2020,712329,Female,40,67,no,no,465.6,9.2,52.77,99,10,3,4,0,1,1,0.2757201646090535,0.8848346636259977,0.17434148190259613,0.21262886597938144,0.382027330911607
2020,712353,Male,21,33,no,yes,280.2,15.0,31.76,103,5,5,0,0,1,2,0.13580246913580246,0.532497149372862,0.4722921914357683,0.36759457530335476,0.31914893617021284
2020,712415,Male,31,99,no,no,232.95,12.4,26.4,67,4,4,0,0,1,1,0.4074074074074074,0.44270239452679583,0.4696969696969697,0.28761536810474353,0.38044888427607687
2020,712520,Male,50,91,yes,no,194.85,11.2,22.08,130,3,4,3,0,2,1,0.37448559670781895,0.3702964652223489,0.5072463768115942,0.6671798819604824,0.6574338349766478
2020,712561,Male,31,73,no,no,205.65,11.1,23.31,120,4,3,1,0,1,1,0.3004115226337449,0.39082098061573545,0.47619047619047616,0.5835156819839533,0.4917185608026294
2020,712758,Female,35,94,no,no,378.9,11.1,42.94,106,7,3,2,0,1,1,0.3868312757201646,0.7200684150513111,0.25850023288309276,0.2797571918712061,0.3428040131465146
2020,712964,Female,39,106,no,no,287.1,8.2,32.54,76,3,3,1,0,1,1,0.43621399176954734,0.5456100342075256,0.25199754148740006,0.26471612678509227,0.38604912644871137
2020,713136,Male,31,133,yes,yes,331.65,15.4,37.59,108,4,5,2,1,2,2,0.5473251028806584,0.630273660205245,0.4096834264432029,0.3256445047489824,0.40410396125237863
2020,713538,Male,54,106,no,no,78.3,11.4,8.87,95,2,4,2,0,1,1,0.43621399176954734,0.14880273660205243,1.2852311161217589,1.2132822477650065,0.7327884449057257
2020,713814,Male,36,113,no,no,198.15,6.9,22.46,123,6,2,3,0,1,1,0.46502057613168724,0.3765678449258837,0.307212822796082,0.6207418622255867,0.6531525687597303
2020,713892,Male,29,57,no,yes,265.2,8.3,30.06,116,4,3,0,0,1,2,0.2345679012345679,0.5039908779931584,0.2761144377910846,0.4374057315233786,0.3386092371562014
2020,714105,Male,35,97,no,no,216.3,13.8,24.51,72,4,4,3,0,1,1,0.3991769547325103,0.41106043329532493,0.5630354957160343,0.33287101248266293,0.629605604566684
2020,714675,Male,67,92,yes,no,259.65,9.0,29.43,117,5,3,1,0,2,1,0.3786008230452675,0.4934435575826681,0.3058103975535168,0.45060658578856155,0.4216614772530705
2020,714712,Male,33,68,no,no,235.95,12.0,26.74,129,7,4,1,0,1,1,0.27983539094650206,0.44840364880273653,0.4487658937920719,0.5467260012714559,0.4524087528109325
2020,714789,Male,28,177,no,no,284.25,14.2,32.22,112,2,4,1,0,1,1,0.7283950617283951,0.540193842645382,0.4407200496585971,0.3940193491644679,0.38974658363604914
2020,715186,Female,39,132,no,yes,263.55,8.6,29.87,118,3,3,2,0,1,2,0.5432098765432098,0.5008551881413911,0.2879142952795446,0.4477328780117625,0.4924537277287667
2020,715876,Male,41,80,no,no,309.45,12.4,35.07,82,12,4,0,0,1,1,0.3292181069958848,0.5880843785632839,0.35357855717137154,0.26498626595572794,0.2812013492475351
2020,715939,Male,42,98,no,no,241.5,12.1,27.37,113,4,4,4,0,1,1,0.40329218106995884,0.45895096921322687,0.44208987943003286,0.46790890269151136,0.6727642276422765
2020,716101,Male,24,24,no,no,362.85,6.6,41.12,105,5,2,1,0,1,1,0.09876543209876543,0.6895667046750285,0.16050583657587558,0.28937577511368334,0.287774606469469
2020,716287,Male,41,106,no,yes,248.85,14.1,28.2,86,8,4,4,0,1,2,0.43621399176954734,0.4729190421892816,0.5,0.3455897126783203,0.663228680159142
2020,717161,Male,62,99,no,no,82.2,7.5,9.32,125,3,3,1,0,1,1,0.4074074074074074,0.15621436716077536,0.8047210300429184,1.5206812652068127,0.6518768379173154
2020,717655,Female,41,63,no,no,199.35,9.9,22.59,121,2,3,3,0,1,1,0.25925925925925924,0.37884834663625994,0.4382470119521913,0.6069726611487334,0.6515957446808511
2020,718702,Male,36,33,no,no,320.85,9.8,36.36,71,14,3,2,0,1,1,0.13580246913580246,0.6097491448118586,0.2695269526952696,0.22128720585943587,0.4181153779622903
2020,719028,Female,67,85,no,no,337.5,7.1,38.25,110,2,2,3,0,1,1,0.3497942386831276,0.6413911060433295,0.18562091503267975,0.32592592592592595,0.4723663725998962
2020,719210,Male,32,92,no,yes,363.3,8.9,41.17,108,1,3,1,0,1,2,0.3786008230452675,0.6904218928164195,0.2161768277872237,0.2972749793559042,0.2871907974398894
2020,719638,Female,31,10,no,no,274.5,8.7,31.11,73,6,3,2,0,1,1,0.0411522633744856,0.5216647662485746,0.2796528447444552,0.2659380692167577,0.4782477080089951
2020,720222,Female,34,62,no,no,259.2,9.1,29.38,90,8,3,2,0,1,1,0.2551440329218107,0.49258836944127704,0.3097345132743362,0.3472222222222222,0.4980972150147034
2020,720374,Male,67,150,no,no,283.95,9.2,32.18,117,5,3,4,0,1,1,0.6172839506172839,0.5396237172177878,0.28589185829707886,0.4120443740095087,0.6176915758519289
2020,720622,Female,48,88,no,no,242.25,7.9,27.46,95,4,3,2,0,1,1,0.36213991769547327,0.46037628278221204,0.28769118718135467,0.39215686274509803,0.5200873551288706
2020,721498,Male,30,103,no,no,249.9,7.7,28.32,115,6,3,1,0,1,1,0.42386831275720166,0.4749144811858609,0.2718926553672316,0.4601840736294518,0.43431067289396297
2020,721856,Female,72,93,yes,no,468.0,10.5,53.04,74,2,3,0,1,2,1,0.38271604938271603,0.8893956670467502,0.19796380090497734,0.1581196581196581,0.07550596782563576
2020,722008,Male,33,140,yes,yes,283.35,11.5,32.11,100,5,4,4,0,2,2,0.5761316872427984,0.5384834663625998,0.3581438804110869,0.3529204164460914,0.6184699878913683
2020,722069,Female,33,112,no,yes,272.7,9.2,30.91,141,4,3,2,0,1,2,0.4609053497942387,0.5182440136830102,0.2976383047557425,0.5170517051705171,0.48058294412731367
2020,722348,Female,23,56,no,no,182.4,8.9,20.67,95,2,3,1,0,1,1,0.23045267489711935,0.34663625997719494,0.43057571359458147,0.5208333333333334,0.5218820273309116
2020,722447,Female,38,155,no,yes,192.75,6.8,21.85,85,6,2,1,0,1,2,0.6378600823045267,0.3663055872291904,0.3112128146453089,0.4409857328145266,0.5084544196505796
2020,722719,Male,33,154,no,no,526.2,10.1,59.64,100,9,3,1,1,1,1,0.6337448559670782,1.0,0.1693494299128102,0.19004180919802355,0.07585192873205328
2020,724833,Female,39,84,yes,no,449.1,6.6,50.9,89,7,2,2,0,2,1,0.345679012345679,0.8534777651083238,0.12966601178781934,0.19817412602983744,0.2517298045320879
2020,725184,Female,34,167,no,no,197.4,11.1,22.37,97,4,3,4,1,1,1,0.6872427983539094,0.3751425313568985,0.4962002682163612,0.49138804457953394,0.7299775125410829
2020,725229,Female,43,166,no,no,305.1,9.2,34.58,124,5,3,2,0,1,1,0.6831275720164609,0.5798175598631699,0.2660497397339503,0.4064241232382825,0.43854869399757834
2020,725757,Female,67,88,no,yes,285.9,9.8,32.4,116,1,3,2,0,1,2,0.36213991769547327,0.5433295324971493,0.30246913580246915,0.4057362714235747,0.4634578792596437
2020,725793,Female,33,28,no,no,182.55,8.3,20.69,122,2,3,6,1,1,1,0.11522633744855967,0.346921322690992,0.4011599806669889,0.6683100520405368,0.9009470679813183
2020,726166,Female,39,87,no,yes,321.0,10.6,36.38,82,5,3,0,0,1,2,0.35802469135802467,0.6100342075256556,0.29136888400219907,0.2554517133956386,0.2662169174883239
2020,727213,Male,32,107,no,no,318.15,7.7,36.06,111,2,3,3,0,1,1,0.4403292181069959,0.6046180159635118,0.2135330005546311,0.3488920320603489,0.49747016087182166
2020,727703,Female,43,77,no,yes,314.55,7.1,35.65,111,3,2,2,0,1,2,0.3168724279835391,0.5977765108323831,0.19915848527349234,0.3528850739151168,0.4262887043764055
2020,727776,Female,23,73,no,no,275.1,7.5,31.18,100,3,3,4,0,1,1,0.3004115226337449,0.5228050171037628,0.2405388069275176,0.3635041802980734,0.6291731534336621
2020,728182,Female,62,89,no,no,269.55,7.6,30.55,120,3,3,1,0,1,1,0.3662551440329218,0.5122576966932725,0.24877250409165297,0.44518642181413465,0.408817678602318
2020,728469,Female,48,85,no,no,264.6,11.5,29.99,50,1,4,1,0,1,1,0.3497942386831276,0.5028506271379704,0.383461153717906,0.18896447467876037,0.41523957792769417
2020,728686,Male,34,134,no,no,267.0,11.7,30.26,105,4,4,1,0,1,1,0.551440329218107,0.5074116305587228,0.3866490416391275,0.39325842696629215,0.4121259297699361
2020,730056,Female,29,90,no,no,392.7,9.6,44.51,91,5,3,1,0,1,1,0.37037037037037035,0.7462941847206385,0.2156818692428668,0.23172905525846704,0.24904860750735175
2020,730058,Male,28,106,no,no,221.85,8.8,25.14,80,5,3,2,0,1,1,0.43621399176954734,0.4216077537058152,0.35003977724741453,0.3606040117196304,0.5465533644698151
2020,730118,Male,31,101,no,no,275.85,10.8,31.26,145,11,3,1,0,1,1,0.4156378600823045,0.524230330672748,0.34548944337811904,0.5256479970998731,0.40064435218820277
2020,730627,Female,31,109,no,no,325.5,8.2,36.89,106,4,3,1,0,1,1,0.448559670781893,0.6185860889395667,0.22228246137164542,0.32565284178187404,0.33623075592458057
2020,731038,Female,35,167,yes,no,328.65,10.1,37.25,101,4,3,2,0,2,1,0.6872427983539094,0.6245724059293043,0.27114093959731544,0.30731781530503577,0.40799602144957636
2020,731114,Female,33,60,no,no,331.65,7.4,37.59,90,3,2,1,0,1,1,0.24691358024691357,0.630273660205245,0.19686086725192864,0.271370420624152,0.32825203252032537
2020,731938,Female,26,78,no,no,252.45,12.5,28.61,136,1,4,1,0,1,1,0.32098765432098764,0.4797605473204104,0.4369101712687872,0.5387205387205387,0.431002421726345
2020,732254,Female,39,76,no,yes,321.9,8.1,36.48,140,2,3,1,0,1,2,0.31275720164609055,0.6117445838084378,0.22203947368421062,0.4349176762969867,0.3409012281612179
2020,732329,Female,48,107,no,yes,302.7,11.9,34.31,133,8,4,1,0,1,2,0.4403292181069959,0.5752565564424172,0.3468376566598659,0.4393789230260985,0.3658104134232833
2020,733395,Male,35,161,yes,no,291.3,12.9,33.01,129,1,4,1,1,2,1,0.6625514403292181,0.5535917901938426,0.3907906694940927,0.44284243048403704,0.3806002421726345
2020,733748,Female,41,55,no,no,428.55,14.8,48.57,140,7,4,0,1,1,1,0.22633744855967078,0.8144241733181299,0.3047148445542517,0.3266830008167075,0.12668655941878576
2020,735589,Female,61,224,yes,no,257.25,5.0,29.16,102,2,2,1,1,2,1,0.9218106995884774,0.48888255416191556,0.1714677640603567,0.3965014577259475,0.42477512541082874
2020,736248,Female,48,87,no,no,252.3,12.9,28.59,99,3,4,1,0,1,1,0.35802469135802467,0.47947548460661343,0.4512067156348374,0.3923900118906064,0.43119702473620497
2020,736440,Male,69,174,no,yes,251.7,14.5,28.53,132,4,4,4,1,1,2,0.7160493827160493,0.4783352337514252,0.5082369435681738,0.5244338498212158,0.6595312229718042
2020,736655,Male,22,143,no,yes,279.9,11.6,31.72,138,5,4,1,0,1,2,0.588477366255144,0.5319270239452679,0.3656998738965953,0.49303322615219725,0.39539007092198586
2020,736877,Male,28,160,no,no,250.2,9.3,28.36,77,1,3,1,0,1,1,0.6584362139917695,0.4754846066134549,0.3279266572637518,0.30775379696243005,0.4339214668742434
2020,737117,Female,36,38,no,no,223.5,13.9,25.33,93,11,4,0,0,1,1,0.15637860082304528,0.42474344355758265,0.5487564153178051,0.4161073825503356,0.3927088738972497
2020,737551,Female,34,97,no,no,359.7,8.7,40.77,81,5,3,2,0,1,1,0.3991769547325103,0.6835803876852907,0.21339220014716687,0.22518765638031693,0.3677131984085799
2020,737808,Female,46,101,no,no,0.0,7.2,0.0,95,4,2,1,0,1,1,0.4156378600823045,0.0,inf,inf,0.7585192873205329
2020,737921,Female,31,61,no,yes,245.55,9.9,27.83,118,3,3,3,0,1,2,0.25102880658436216,0.46664766248574685,0.35573122529644263,0.4805538586845856,0.5916580176440063
2020,738488,Male,25,55,no,no,263.4,9.3,29.85,55,4,3,0,0,1,1,0.22633744855967078,0.5005701254275939,0.31155778894472363,0.2088078967350038,0.3409444732745201
2020,739089,Female,32,84,no,yes,134.55,10.7,15.25,114,2,3,1,0,1,2,0.345679012345679,0.2557012542759407,0.701639344262295,0.8472686733556298,0.5839603874762153
2020,739145,Male,21,140,no,no,347.85,14.3,39.42,98,6,4,3,0,1,1,0.5761316872427984,0.6610604332953249,0.3627600202942669,0.28173063101911744,0.4589387649195641
